acquisition_date,timestamp,source,campaign,creative,payments_0d,payments_3d,payments_7d,ltv_0d,ltv_3d,ltv_7d
10-04-26,10-04-26 8:55,fb,campaign_241,creative_592,1,3,20,0,30.35788762,29.60019526
10-04-26,10-04-26 8:55,fb,campaign_241,creative_593,0,1,2,0,19.89970662,29.05365618
10-04-26,10-04-26 8:55,fb,campaign_242,creative_592,0,14,35,0,31.01263554,27.68628158
10-04-26,10-04-26 8:55,fb,campaign_242,creative_585,0,1,1,0,17.81139494,17.81139494
10-04-26,10-04-26 8:55,fb,campaign_242,creative_583,0,0,1,0,0,50.7719564
10-04-26,10-04-26 8:55,fb,campaign_242,creative_593,0,1,1,0,36.67486951,36.67486951
10-04-26,10-04-26 8:55,fb,campaign_243,creative_593,0,9,31,0,28.33603917,28.54742269
10-04-26,10-04-26 8:55,fb,campaign_243,creative_594,0,0,1,0,0,21.37723977
10-04-26,10-04-26 8:55,fb,campaign_244,creative_584,0,0,5,0,0,24.53590768
10-04-26,10-04-26 8:55,fb,campaign_244,creative_592,0,1,1,0,19.89970662,19.89970662
10-04-26,10-04-26 8:55,fb,campaign_244,creative_586,0,2,7,0,33.75341155,24.91328885
10-04-26,10-04-26 8:55,fb,campaign_245,creative_584,3,30,81,0,25.24984211,24.6865733
10-04-26,10-04-26 8:55,fb,campaign_245,creative_593,1,3,6,0,25.97165486,28.56403636
10-04-26,10-04-26 8:55,fb,campaign_245,creative_585,0,0,1,0,0,20.4682647
10-04-26,10-04-26 8:55,fb,campaign_245,creative_592,0,0,1,0,0,46.80852794
10-04-26,10-04-26 8:55,fb,campaign_245,creative_594,0,0,2,0,0,19.59431735
10-04-26,10-04-26 8:55,fb,campaign_246,creative_595,0,2,6,0,23.12593652,24.39972253
10-04-26,10-04-26 8:55,fb,campaign_246,creative_596,0,1,1,0,21.37723977,21.37723977
10-04-26,10-04-26 8:55,fb,campaign_246,creative_597,0,4,11,0,20.12606225,20.92847976
10-04-26,10-04-26 8:55,fb,campaign_246,creative_598,2,20,41,0,25.56735077,24.85818641
10-04-26,10-04-26 8:55,fb,campaign_247,creative_597,0,2,2,0,29.03523053,29.03523053
10-04-26,10-04-26 8:55,fb,campaign_248,creative_599,0,0,1,0,0,16.16505197
10-04-26,10-04-26 8:55,fb,campaign_249,creative_600,0,1,1,0,19.86285531,19.86285531
10-04-26,10-04-26 8:55,fb,campaign_249,creative_601,0,4,12,0,23.78941328,22.22404683
10-04-26,10-04-26 8:55,fb,campaign_249,creative_602,1,4,13,0,25.49125395,23.28080172
10-04-26,10-04-26 8:55,fb,campaign_249,creative_603,0,0,1,0,0,21.37723977
10-04-26,10-04-26 8:55,fb,campaign_249,creative_604,0,4,13,0,24.23646829,24.57199371
10-04-26,10-04-26 8:55,fb,campaign_250,creative_599,0,1,1,0,17.81139494,17.81139494
10-04-26,10-04-26 8:55,fb,campaign_250,creative_601,1,13,25,0,26.47157489,25.81409833
10-04-26,10-04-26 8:55,fb,campaign_250,creative_600,0,0,11,0,0,28.25619291
10-04-26,10-04-26 8:55,fb,campaign_250,creative_604,3,25,40,0,24.43739041,23.98321618
10-04-26,10-04-26 8:55,fb,campaign_250,creative_603,0,4,9,0,17.6886962,20.19515022
10-04-26,10-04-26 8:55,fb,campaign_251,creative_605,0,1,1,0,34.7599968,34.7599968
10-04-26,10-04-26 8:55,fb,campaign_252,creative_606,0,1,1,0,17.81139494,17.81139494
10-04-26,10-04-26 8:55,fb,campaign_253,creative_607,0,0,1,0,0,20.4682647
10-04-26,10-04-26 8:55,fb,campaign_253,creative_578,0,0,1,0,0,19.85057154
10-04-26,10-04-26 8:55,fb,campaign_254,creative_607,0,0,4,0,0,19.465282
10-04-26,10-04-26 8:55,fb,campaign_254,creative_608,0,0,2,0,0,24.57038304
10-04-26,10-04-26 8:55,fb,campaign_254,creative_609,0,2,8,0,18.83712512,21.6249763
10-04-26,10-04-26 8:55,fb,campaign_254,creative_610,0,2,6,0,29.02605464,27.85098651
10-04-26,10-04-26 8:55,fb,campaign_255,creative_611,0,0,3,0,0,86.18143025
10-04-26,10-04-26 8:55,fb,campaign_256,creative_612,0,0,3,0,0,32.23121214
10-04-26,10-04-26 8:55,fb,campaign_256,creative_613,0,0,2,0,0,44.61065493
10-04-26,10-04-26 8:55,fb,campaign_256,creative_612,0,0,1,0,0,56.30188783
10-04-26,10-04-26 8:55,fb,campaign_257,creative_614,0,0,1,0,0,44.30334721
10-04-26,10-04-26 8:55,fb,campaign_257,creative_615,0,0,1,0,0,106.0098466
10-04-26,10-04-26 8:55,fb,campaign_257,creative_616,0,2,3,0,93.78300777,96.76902448
10-04-26,10-04-26 8:55,fb,campaign_257,creative_617,2,1,8,0,71.79047802,48.95934565
10-04-26,10-04-26 8:55,fb,campaign_257,creative_618,0,0,1,0,0,29.08825269
10-04-26,10-04-26 8:55,fb,campaign_258,creative_619,0,0,1,0,0,44.61065493
10-04-26,10-04-26 8:55,fb,campaign_258,creative_620,0,7,8,0,50.75373167,58.36561035
10-04-26,10-04-26 8:55,fb,campaign_258,creative_621,0,1,15,0,56.31652818,53.85372559
10-04-26,10-04-26 8:55,fb,campaign_258,creative_620,1,0,1,0,0,69.02013835
10-04-26,10-04-26 8:55,fb,campaign_259,creative_622,0,3,3,0,64.11837343,64.11837343
10-04-26,10-04-26 8:55,fb,campaign_259,creative_623,1,1,1,0,29.22692426,29.22692426
10-04-26,10-04-26 8:55,fb,campaign_259,creative_624,0,1,1,0,25.29687417,25.29687417
10-04-26,10-04-26 8:55,fb,campaign_259,creative_625,0,1,2,0,42.02416842,39.19679287
10-04-26,10-04-26 8:55,fb,campaign_259,creative_626,0,0,2,0,0,91.84055137
10-04-26,10-04-26 8:55,fb,campaign_259,creative_627,0,0,6,0,0,56.01092346
10-04-26,10-04-26 8:55,fb,campaign_260,creative_628,0,0,3,0,0,43.33359849
10-04-26,10-04-26 8:55,fb,campaign_260,creative_629,0,0,2,0,0,46.33565258
10-04-26,10-04-26 8:55,fb,campaign_261,creative_630,0,0,8,0,0,54.0355881
10-04-26,10-04-26 8:55,fb,campaign_262,creative_631,0,0,1,0,0,73.4734945
10-04-26,10-04-26 8:55,fb,campaign_263,creative_615,0,0,1,0,0,83.7822412
10-04-26,10-04-26 8:55,fb,campaign_263,creative_632,0,1,8,0,68.83790589,57.31002978
10-04-26,10-04-26 8:55,fb,campaign_263,creative_633,0,0,2,0,0,49.92005438
10-04-26,10-04-26 8:55,fb,campaign_263,creative_634,0,0,3,0,0,41.13963067
10-04-26,10-04-26 8:55,fb,campaign_263,creative_635,0,0,2,0,0,32.94550336
10-04-26,10-04-26 8:55,fb,campaign_264,creative_636,0,0,1,0,0,62.36932862
10-04-26,10-04-26 8:55,fb,campaign_265,creative_637,0,0,1,0,0,28.74841938
10-04-26,10-04-26 8:55,fb,campaign_266,creative_638,0,1,1,0,50.69420176,50.69420176
10-04-26,10-04-26 8:55,fb,campaign_267,creative_639,2,0,0,0,0,0
10-04-26,10-04-26 8:55,fb,campaign_267,creative_640,0,1,1,0,43.56388721,43.56388721
10-04-26,10-04-26 8:55,fb,campaign_267,creative_639,0,0,1,0,0,60.56572078
10-04-26,10-04-26 8:55,fb,campaign_268,creative_641,0,1,1,0,35.98565278,35.98565278
10-04-26,10-04-26 8:55,fb,campaign_268,creative_642,0,1,1,0,64.16082799,64.16082799
10-04-26,10-04-26 8:55,fb,campaign_269,creative_639,1,0,0,0,0,0
10-04-26,10-04-26 8:55,fb,campaign_269,creative_639,2,0,0,0,0,0
10-04-26,10-04-26 8:55,fb,campaign_269,creative_639,0,1,1,0,50.41488718,50.41488718
10-04-26,10-04-26 8:55,fb,campaign_270,creative_639,0,0,1,0,0,38.12858037
10-04-26,10-04-26 8:55,fb,campaign_271,creative_640,0,0,2,0,0,36.33853691
10-04-26,10-04-26 8:55,fb,campaign_271,creative_639,0,0,1,0,0,34.84238827
10-04-26,10-04-26 8:55,fb,campaign_271,creative_643,0,0,1,0,0,50.41488718
10-04-26,10-04-26 8:55,fb,campaign_271,creative_644,1,11,31,0,45.87410867,54.09335371
10-04-26,10-04-26 8:55,fb,campaign_271,creative_644,0,0,2,0,0,46.98938719
10-04-26,10-04-26 8:55,fb,campaign_271,creative_645,0,2,4,0,99.40679339,97.05009135
10-04-26,10-04-26 8:55,fb,campaign_271,creative_645,0,0,1,0,0,32.57493349
10-04-26,10-04-26 8:55,fb,campaign_272,creative_646,0,0,8,0,0,45.96071708
10-04-26,10-04-26 8:55,fb,campaign_272,creative_639,0,0,10,0,0,47.49493041
10-04-26,10-04-26 8:55,fb,campaign_272,creative_645,0,0,1,0,0,37.091978
10-04-26,10-04-26 8:55,fb,campaign_272,creative_647,0,0,1,0,0,50.41488718
10-04-26,10-04-26 8:55,fb,campaign_272,creative_648,0,0,1,0,0,70.08750742
10-04-26,10-04-26 8:55,fb,campaign_272,creative_647,0,0,2,0,0,34.88096195
10-04-26,10-04-26 8:55,fb,campaign_272,creative_649,0,0,1,0,0,34.84238827
10-04-26,10-04-26 8:55,fb,campaign_272,creative_639,0,0,1,0,0,51.32697127
10-04-26,10-04-26 8:55,fb,campaign_272,creative_649,0,0,1,0,0,82.28029346
10-04-26,10-04-26 8:55,fb,campaign_272,creative_650,0,0,1,0,0,45.21781436
10-04-26,10-04-26 8:55,fb,campaign_272,creative_645,0,0,2,0,0,41.32330213
10-04-26,10-04-26 8:55,fb,campaign_272,creative_640,0,2,2,0,41.49491034,41.49491034
10-04-26,10-04-26 8:55,fb,campaign_272,creative_651,0,2,4,0,36.9736208,58.48677791
10-04-26,10-04-26 8:55,fb,campaign_272,creative_645,0,0,1,0,0,56.81281768
10-04-26,10-04-26 8:55,fb,campaign_273,creative_644,0,0,1,0,0,44.27750589
10-04-26,10-04-26 8:55,fb,campaign_273,creative_644,0,1,3,0,43.56388721,53.62568819
10-04-26,10-04-26 8:55,fb,campaign_273,creative_643,0,0,1,0,0,47.58813508
10-04-26,10-04-26 8:55,fb,campaign_273,creative_645,0,0,3,0,0,38.76670227
10-04-26,10-04-26 8:55,fb,campaign_273,creative_645,0,0,1,0,0,50.41488718
10-04-26,10-04-26 8:55,fb,campaign_273,creative_643,0,0,1,0,0,50.41488718
10-04-26,10-04-26 8:55,fb,campaign_273,creative_644,0,0,3,0,0,45.22405421
10-04-26,10-04-26 8:55,fb,campaign_273,creative_649,0,0,1,0,0,45.21781436
10-04-26,10-04-26 8:55,fb,campaign_273,creative_644,0,0,1,0,0,40.72885927
10-04-26,10-04-26 8:55,fb,campaign_274,creative_639,0,0,1,0,0,26.48040842
10-04-26,10-04-26 8:55,fb,campaign_275,creative_652,0,1,1,0,22.82047089,22.82047089
10-04-26,10-04-26 8:55,fb,campaign_275,creative_653,0,0,1,0,0,53.7277707
10-04-26,10-04-26 8:55,fb,campaign_275,creative_654,0,0,1,0,0,31.0478278
10-04-26,10-04-26 8:55,fb,campaign_275,creative_655,0,0,1,0,0,34.84238827
10-04-26,10-04-26 8:55,fb,campaign_276,creative_655,0,1,1,0,50.41488718,50.41488718
10-04-26,10-04-26 8:55,fb,campaign_276,creative_652,0,1,1,0,37.091978,37.091978
10-04-26,10-04-26 8:55,fb,campaign_276,creative_654,0,1,2,0,66.8078092,55.54265754
10-04-26,10-04-26 8:55,fb,campaign_276,creative_656,0,0,2,0,0,55.70413918
10-04-26,10-04-26 8:55,fb,campaign_276,creative_652,0,1,1,0,64.16082799,64.16082799
10-04-26,10-04-26 8:55,fb,campaign_276,creative_657,0,1,1,0,34.84238827,34.84238827
10-04-26,10-04-26 8:55,fb,campaign_276,creative_652,0,1,2,0,99.40679339,79.98625709
10-04-26,10-04-26 8:55,fb,campaign_276,creative_658,0,0,1,0,0,67.85887664
10-04-26,10-04-26 8:55,fb,campaign_276,creative_659,0,1,1,0,40.54910088,40.54910088
10-04-26,10-04-26 8:55,fb,campaign_277,creative_660,0,0,1,0,0,37.091978
10-04-26,10-04-26 8:55,fb,campaign_278,creative_661,0,1,1,0,26.48040842,26.48040842
10-04-26,10-04-26 8:55,fb,campaign_278,creative_662,0,0,1,0,0,44.68636874
10-04-26,10-04-26 8:55,fb,campaign_278,creative_663,0,1,1,0,32.57493349,32.57493349
10-04-26,10-04-26 8:55,fb,campaign_278,creative_664,0,0,1,0,0,37.0604592
10-04-26,10-04-26 8:55,fb,campaign_279,creative_665,0,0,3,0,0,46.80365705
10-04-26,10-04-26 8:55,fb,campaign_279,creative_666,0,0,1,0,0,75.1048189
10-04-26,10-04-26 8:55,fb,campaign_279,creative_667,0,0,1,0,0,22.36889197
10-04-26,10-04-26 8:55,fb,campaign_279,creative_668,0,1,7,0,57.54519972,44.47105394
10-04-26,10-04-26 8:55,fb,campaign_279,creative_669,0,0,4,0,0,42.9183531
10-04-26,10-04-26 8:55,fb,campaign_279,creative_670,0,0,1,0,0,67.8060767
10-04-26,10-04-26 8:55,fb,campaign_280,creative_671,0,0,1,0,0,44.48412475
10-04-26,10-04-26 8:55,fb,campaign_281,creative_672,0,0,2,0,0,47.44542924
10-04-26,10-04-26 8:55,fb,campaign_281,creative_652,0,1,4,0,47.63930871,42.11947142
10-04-26,10-04-26 8:55,fb,campaign_281,creative_655,2,3,7,0,65.58193542,60.87695446
10-04-26,10-04-26 8:55,fb,campaign_281,creative_673,0,3,4,0,53.65676323,67.51935746
10-04-26,10-04-26 8:55,fb,campaign_281,creative_659,0,1,1,0,37.091978,37.091978
10-04-26,10-04-26 8:55,fb,campaign_281,creative_656,1,2,3,0,45.24059163,44.68169016
10-04-26,10-04-26 8:55,fb,campaign_281,creative_674,0,1,3,0,33.63657349,37.25223561
10-04-26,10-04-26 8:55,fb,campaign_281,creative_658,0,1,2,0,43.56388721,71.4853403
10-04-26,10-04-26 8:55,fb,campaign_282,creative_675,1,1,9,0,63.78655445,40.56814023
10-04-26,10-04-26 8:55,fb,campaign_282,creative_675,0,0,1,0,0,43.11489404
10-04-26,10-04-26 8:55,fb,campaign_283,creative_651,0,0,1,0,0,35.89544235
10-04-26,10-04-26 8:55,fb,campaign_283,creative_645,0,0,1,0,0,46.59409143
10-04-26,10-04-26 8:55,fb,campaign_283,creative_645,0,0,1,0,0,38.20449696
10-04-26,10-04-26 8:55,fb,campaign_283,creative_640,0,1,2,0,52.23018399,39.21987186
10-04-26,10-04-26 8:55,fb,campaign_284,creative_644,0,0,4,0,0,52.74291896
10-04-26,10-04-26 8:55,fb,campaign_284,creative_644,0,1,9,0,67.8060767,54.94871207
10-04-26,10-04-26 8:55,fb,campaign_284,creative_644,0,0,1,0,0,83.7822412
10-04-26,10-04-26 8:55,fb,campaign_284,creative_644,0,1,3,0,50.41488718,48.13366348
10-04-26,10-04-26 8:55,fb,campaign_284,creative_644,0,4,5,0,39.86596575,38.86125025
10-04-26,10-04-26 8:55,fb,campaign_284,creative_640,0,1,1,0,47.58813508,47.58813508
10-04-26,10-04-26 8:55,fb,campaign_284,creative_643,0,1,1,0,71.3165444,71.3165444
10-04-26,10-04-26 8:55,fb,campaign_284,creative_644,0,2,2,0,39.78377015,39.78377015
10-04-26,10-04-26 8:55,fb,campaign_284,creative_644,0,0,1,0,0,33.09988374
10-04-26,10-04-26 8:55,fb,campaign_284,creative_676,0,0,1,0,0,34.84238827
10-04-26,10-04-26 8:55,fb,campaign_284,creative_644,0,1,1,0,40.04501185,40.04501185
10-04-26,10-04-26 8:55,fb,campaign_284,creative_640,0,0,1,0,0,47.58813508
10-04-26,10-04-26 8:55,fb,campaign_285,creative_639,1,0,0,0,0,0
10-04-26,10-04-26 8:55,fb,campaign_285,creative_649,0,0,1,0,0,69.01706904
10-04-26,10-04-26 8:55,fb,campaign_285,creative_646,0,1,5,0,50.41488718,43.46946722
10-04-26,10-04-26 8:55,fb,campaign_285,creative_647,0,0,1,0,0,60.56572078
10-04-26,10-04-26 8:55,fb,campaign_285,creative_646,0,0,2,0,0,57.4402158
10-04-26,10-04-26 8:55,fb,campaign_285,creative_639,1,3,3,0,54.50855222,54.50855222
10-04-26,10-04-26 8:55,fb,campaign_285,creative_676,0,1,1,0,44.48412475,44.48412475
10-04-26,10-04-26 8:55,fb,campaign_285,creative_639,0,1,1,0,34.16093069,34.16093069
10-04-26,10-04-26 8:55,fb,campaign_285,creative_648,0,1,1,0,45.67227219,45.67227219
10-04-26,10-04-26 8:55,fb,campaign_285,creative_639,0,0,1,0,0,41.59162324
10-04-26,10-04-26 8:55,fb,campaign_285,creative_651,0,0,1,0,0,74.34002917
10-04-26,10-04-26 8:55,fb,campaign_285,creative_648,0,0,1,0,0,27.70524614
10-04-26,10-04-26 8:55,fb,campaign_285,creative_676,0,1,3,0,32.81560702,51.99005164
10-04-26,10-04-26 8:55,fb,campaign_285,creative_640,0,1,4,0,50.41488718,56.10080273
10-04-26,10-04-26 8:55,fb,campaign_285,creative_639,1,12,12,0,61.15358359,61.15358359
10-04-26,10-04-26 8:55,fb,campaign_285,creative_639,0,6,12,0,50.81228418,51.96508668
10-04-26,10-04-26 8:55,fb,campaign_285,creative_651,0,0,6,0,0,45.0798841
10-04-26,10-04-26 8:55,fb,campaign_285,creative_646,0,2,4,0,21.56052547,25.56327716
10-04-26,10-04-26 8:55,fb,campaign_285,creative_676,0,2,2,0,39.19676429,39.19676429
10-04-26,10-04-26 8:55,fb,campaign_285,creative_640,0,0,2,0,0,47.74936553
10-04-26,10-04-26 8:55,fb,campaign_285,creative_639,0,1,1,0,49.98617309,49.98617309
10-04-26,10-04-26 8:55,fb,campaign_285,creative_639,1,1,2,0,98.79789877,65.68641613
10-04-26,10-04-26 8:55,fb,campaign_285,creative_646,0,0,1,0,0,71.3165444
10-04-26,10-04-26 8:55,fb,campaign_285,creative_645,0,1,1,0,47.58813508,47.58813508
10-04-26,10-04-26 8:55,fb,campaign_285,creative_640,0,1,6,0,47.58813508,68.55163359
10-04-26,10-04-26 8:55,fb,campaign_285,creative_646,0,2,3,0,46.56325063,47.84712948
10-04-26,10-04-26 8:55,fb,campaign_285,creative_648,0,0,2,0,0,35.38477386
10-04-26,10-04-26 8:55,fb,campaign_285,creative_647,0,0,1,0,0,50.41488718
10-04-26,10-04-26 8:55,fb,campaign_285,creative_651,0,0,2,0,0,44.58987916
10-04-26,10-04-26 8:55,fb,campaign_286,creative_677,0,0,3,0,0,44.66612049
10-04-26,10-04-26 8:55,fb,campaign_286,creative_678,0,1,2,0,29.56253314,36.33871359
10-04-26,10-04-26 8:55,fb,campaign_286,creative_679,0,0,3,0,0,30.42147585
10-04-26,10-04-26 8:55,fb,campaign_286,creative_644,0,1,7,0,41.52564716,39.68815548
10-04-26,10-04-26 8:55,fb,campaign_286,creative_543,0,1,2,0,62.20186448,60.86951878
10-04-26,10-04-26 8:55,fb,campaign_287,creative_543,0,2,4,0,56.2244946,47.94387555
10-04-26,10-04-26 8:55,fb,campaign_287,creative_644,0,0,2,0,0,52.78991464
10-04-26,10-04-26 8:55,fb,campaign_287,creative_677,0,0,1,0,0,34.84238827
10-04-26,10-04-26 8:55,fb,campaign_287,creative_644,0,1,5,0,50.41488718,43.6214827
10-04-26,10-04-26 8:55,fb,campaign_287,creative_644,0,0,1,0,0,44.27750589
10-04-26,10-04-26 8:55,fb,campaign_287,creative_677,0,2,5,0,33.53698956,39.23489127
10-04-26,10-04-26 8:55,fb,campaign_287,creative_680,0,0,3,0,0,69.01088456
10-04-26,10-04-26 8:55,fb,campaign_287,creative_680,0,0,1,0,0,35.38535
10-04-26,10-04-26 8:55,fb,campaign_287,creative_679,1,0,0,0,0,0
10-04-26,10-04-26 8:55,fb,campaign_287,creative_680,0,2,4,0,45.48138072,53.01416193
10-04-26,10-04-26 8:55,fb,campaign_287,creative_679,0,1,1,0,43.32352501,43.32352501
10-04-26,10-04-26 8:55,fb,campaign_287,creative_677,1,1,1,0,80.92566578,80.92566578
10-04-26,10-04-26 8:55,fb,campaign_287,creative_678,0,1,1,0,67.8060767,67.8060767
10-04-26,10-04-26 8:55,fb,campaign_287,creative_543,0,0,1,0,0,95.379372
10-04-26,10-04-26 8:55,fb,campaign_287,creative_680,0,1,5,0,50.41488718,58.29649744
10-04-26,10-04-26 8:55,fb,campaign_287,creative_677,1,0,3,0,0,84.03854383
10-04-26,10-04-26 8:55,fb,campaign_287,creative_681,0,1,3,0,28.9241689,34.43562003
10-04-26,10-04-26 8:55,fb,campaign_288,creative_682,1,0,0,0,0,0
10-04-26,10-04-26 8:55,fb,campaign_289,creative_644,0,1,2,0,34.84238827,39.20313774
10-04-26,10-04-26 8:55,fb,campaign_289,creative_680,0,0,1,0,0,81.45693905
10-04-26,10-04-26 8:55,fb,campaign_289,creative_543,0,1,2,0,43.56388721,61.07063547
10-04-26,10-04-26 8:55,fb,campaign_289,creative_677,0,0,4,0,0,45.67927919
10-04-26,10-04-26 8:55,fb,campaign_289,creative_677,0,1,3,0,60.56572078,47.89338332
10-04-26,10-04-26 8:55,fb,campaign_289,creative_644,0,0,1,0,0,34.84238827
10-04-26,10-04-26 8:55,fb,campaign_289,creative_680,0,0,3,0,0,41.61070801
10-04-26,10-04-26 8:55,fb,campaign_289,creative_677,0,0,1,0,0,34.52252316
10-04-26,10-04-26 8:55,fb,campaign_290,creative_683,0,0,1,0,0,47.58813508
10-04-26,10-04-26 8:55,fb,campaign_290,creative_678,0,0,1,0,0,33.09659413
10-04-26,10-04-26 8:55,fb,campaign_290,creative_644,0,1,1,0,52.23018399,52.23018399
10-04-26,10-04-26 8:55,fb,campaign_291,creative_684,0,0,1,0,0,43.56388721
10-04-26,10-04-26 8:55,fb,campaign_291,creative_685,0,0,1,0,0,37.26796398
10-04-26,10-04-26 8:55,fb,campaign_291,creative_686,0,2,3,0,64.84920368,61.05032248
10-04-26,10-04-26 8:55,fb,campaign_291,creative_687,0,2,4,0,30.31060409,28.93911493
10-04-26,10-04-26 8:55,fb,campaign_291,creative_688,0,1,1,0,68.17870337,68.17870337
10-04-26,10-04-26 8:55,fb,campaign_291,creative_689,0,0,1,0,0,63.6684391
10-04-26,10-04-26 8:55,fb,campaign_292,creative_690,0,1,1,0,54.92913097,54.92913097
10-04-26,10-04-26 8:55,fb,campaign_293,creative_691,0,0,1,0,0,43.37592292
10-04-26,10-04-26 8:55,fb,campaign_294,creative_692,0,1,2,0,17.81139494,29.91302447
10-04-26,10-04-26 8:55,fb,campaign_294,creative_692,0,0,1,0,0,32.57493349
10-04-26,10-04-26 8:55,fb,campaign_295,creative_693,0,1,3,0,41.13163458,41.46467627
10-04-26,10-04-26 8:55,fb,campaign_295,creative_694,0,0,1,0,0,17.05404207
10-04-26,10-04-26 8:55,fb,campaign_295,creative_695,0,1,1,0,26.50708084,26.50708084
10-04-26,10-04-26 8:55,fb,campaign_295,creative_696,0,1,2,0,35.25369705,33.09608129
10-04-26,10-04-26 8:55,fb,campaign_295,creative_697,0,0,1,0,0,35.25369705
10-04-26,10-04-26 8:55,fb,campaign_296,creative_698,0,0,2,0,0,53.64001632
10-04-26,10-04-26 8:55,fb,campaign_296,creative_699,0,0,1,0,0,38.26103427
10-04-26,10-04-26 8:55,fb,campaign_296,creative_693,0,1,1,0,50.41488718,50.41488718
10-04-26,10-04-26 8:55,fb,campaign_296,creative_700,0,0,1,0,0,34.84238827
10-04-26,10-04-26 8:55,fb,campaign_296,creative_701,0,0,1,0,0,50.41488718
10-04-26,10-04-26 8:55,fb,campaign_297,creative_644,0,0,1,0,0,43.4679631
10-04-26,10-04-26 8:55,fb,campaign_297,creative_678,0,0,2,0,0,33.60635646
10-04-26,10-04-26 8:55,fb,campaign_298,creative_702,0,1,2,0,34.84238827,42.62863772
10-04-26,10-04-26 8:55,fb,campaign_298,creative_703,0,1,1,0,71.3165444,71.3165444
10-04-26,10-04-26 8:55,fb,campaign_298,creative_704,0,1,2,0,71.3165444,53.44746923
10-04-26,10-04-26 8:55,fb,campaign_298,creative_705,1,0,0,0,0,0
10-04-26,10-04-26 8:55,fb,campaign_298,creative_705,0,3,7,0,51.9254571,47.99270382
10-04-26,10-04-26 8:55,fb,campaign_298,creative_704,0,1,2,0,50.41488718,56.24369452
10-04-26,10-04-26 8:55,fb,campaign_298,creative_705,0,3,8,0,43.11473284,56.56899849
10-04-26,10-04-26 8:55,fb,campaign_298,creative_704,0,1,1,0,111.630978,111.630978
10-04-26,10-04-26 8:55,fb,campaign_298,creative_703,0,1,2,0,63.6684391,47.81676592
10-04-26,10-04-26 8:55,fb,campaign_298,creative_705,0,0,2,0,0,39.20313774
10-04-26,10-04-26 8:55,fb,campaign_298,creative_706,0,0,3,0,0,47.66498404
10-04-26,10-04-26 8:55,fb,campaign_298,creative_702,0,0,1,0,0,43.56388721
10-04-26,10-04-26 8:55,fb,campaign_298,creative_705,0,0,2,0,0,45.6314274
10-04-26,10-04-26 8:55,fb,campaign_298,creative_706,1,1,3,0,34.91953563,55.53994028
10-04-26,10-04-26 8:55,fb,campaign_299,creative_707,1,0,5,0,0,34.68635312
10-04-26,10-04-26 8:55,fb,campaign_299,creative_708,0,1,2,0,27.92863761,25.49442197
10-04-26,10-04-26 8:55,fb,campaign_299,creative_709,0,0,1,0,0,36.63117875
10-04-26,10-04-26 8:55,fb,campaign_299,creative_466,0,0,5,0,0,42.87946114
10-04-26,10-04-26 8:55,fb,campaign_299,creative_710,0,0,5,0,0,37.62414219
10-04-26,10-04-26 8:55,fb,campaign_300,creative_711,0,0,2,0,0,64.32691175
10-04-26,10-04-26 8:55,fb,campaign_300,creative_712,0,1,13,0,36.63117875,37.49516134
10-04-26,10-04-26 8:55,fb,campaign_301,creative_713,0,0,2,0,0,46.80531143
10-04-26,10-04-26 8:55,fb,campaign_301,creative_714,0,0,1,0,0,28.83247326
10-04-26,10-04-26 8:55,fb,campaign_301,creative_715,0,0,2,0,0,44.80056422
10-04-26,10-04-26 8:55,fb,campaign_302,creative_716,0,1,2,0,36.0567657,42.32225848
10-04-26,10-04-26 8:55,fb,campaign_302,creative_717,0,13,13,0,38.83658348,38.83658348
10-04-26,10-04-26 8:55,fb,campaign_302,creative_718,0,5,10,0,35.41568309,34.49226956
10-04-26,10-04-26 8:55,fb,campaign_302,creative_719,0,1,1,0,27.92863761,27.92863761
10-04-26,10-04-26 8:55,fb,campaign_302,creative_720,0,1,9,0,34.91953563,36.06250009
10-04-26,10-04-26 8:55,fb,campaign_302,creative_721,0,1,3,0,23.06020634,45.25070363
10-04-26,10-04-26 8:55,fb,campaign_303,creative_722,0,0,1,0,0,34.00437413
10-04-26,10-04-26 8:55,fb,campaign_303,creative_723,0,0,5,0,0,30.70437584
10-04-26,10-04-26 8:55,fb,campaign_303,creative_724,0,0,5,0,0,28.74431594
10-04-26,10-04-26 8:55,fb,campaign_303,creative_725,0,0,3,0,0,30.34613593
10-04-26,10-04-26 8:55,fb,campaign_303,creative_726,0,0,2,0,0,60.11597008
10-04-26,10-04-26 8:55,fb,campaign_304,creative_727,0,0,9,0,0,40.08182477
10-04-26,10-04-26 8:55,fb,campaign_304,creative_728,0,0,1,0,0,47.95388822
10-04-26,10-04-26 8:55,fb,campaign_304,creative_729,0,1,1,0,23.06020634,23.06020634
10-04-26,10-04-26 8:55,fb,campaign_305,creative_466,0,1,6,0,25.40418421,36.56125969
10-04-26,10-04-26 8:55,fb,campaign_305,creative_710,0,7,8,0,36.17394229,39.55802346
10-04-26,10-04-26 8:55,fb,campaign_306,creative_502,0,1,4,0,27.18942901,45.65747113
10-04-26,10-04-26 8:55,fb,campaign_306,creative_710,0,0,1,0,0,41.4129607
10-04-26,10-04-26 8:55,fb,campaign_306,creative_730,0,2,2,0,39.36787569,39.36787569
10-04-26,10-04-26 8:55,fb,campaign_306,creative_731,0,0,1,0,0,35.73317211
